# Start time is 12:19:38
# 
# Range, Heater-output, Time, TempMXC, TempProbe
# % ,s, K ,K 
# Comments: n.a.
3.160000000000000142e+00 1.000000000000000000e+02 1.634725511639625311e+09 1.686519999999999964e-01 1.653179999999999927e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725521696063280e+09 1.689479999999999871e-01 1.684150000000000091e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725531738123417e+09 1.689150000000000096e-01 1.681120000000000114e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725541806671143e+09 1.696020000000000028e-01 1.690419999999999978e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725551844470263e+09 1.715579999999999883e-01 1.698800000000000032e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725561886115313e+09 1.718550000000000078e-01 1.702329999999999954e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725571918991089e+09 1.746749999999999969e-01 1.699469999999999870e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725581970551014e+09 1.743810000000000082e-01 1.714849999999999985e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725592018668175e+09 1.726719999999999922e-01 1.716479999999999950e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725602061861277e+09 1.741779999999999995e-01 1.756169999999999953e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725612118495703e+09 1.767660000000000065e-01 1.755510000000000126e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725622162941694e+09 1.764860000000000040e-01 1.767670000000000075e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725632208977938e+09 1.793549999999999867e-01 1.771999999999999964e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725642250634670e+09 1.790869999999999962e-01 1.781889999999999863e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725652289436102e+09 1.805630000000000013e-01 1.777239999999999931e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725662350369930e+09 1.803649999999999975e-01 1.785819999999999907e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725672394808769e+09 1.810890000000000000e-01 1.780569999999999931e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725682431092978e+09 1.804969999999999908e-01 1.796820000000000084e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725692472465038e+09 1.812880000000000047e-01 1.803309999999999913e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725702510056257e+09 1.812680000000000125e-01 1.803889999999999938e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725712555914402e+09 1.824260000000000048e-01 1.803029999999999911e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725722595184088e+09 1.833210000000000117e-01 1.825890000000000013e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725732628670931e+09 1.832350000000000090e-01 1.812130000000000130e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725742651563883e+09 1.830229999999999912e-01 1.794870000000000076e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725752694872379e+09 1.847109999999999863e-01 1.813230000000000119e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725762733363867e+09 1.835420000000000107e-01 1.848120000000000041e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725772781288147e+09 1.845449999999999868e-01 1.850650000000000073e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725782818473816e+09 1.848049999999999971e-01 1.859000000000000097e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725792865902662e+09 1.882759999999999989e-01 1.853309999999999957e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725802904495955e+09 1.867880000000000096e-01 1.862989999999999924e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725812939250469e+09 1.856379999999999975e-01 1.877389999999999892e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725822983241320e+09 1.858329999999999982e-01 1.855439999999999867e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725833023839474e+09 1.882790000000000019e-01 1.859030000000000127e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725843067870617e+09 1.877919999999999867e-01 1.883219999999999894e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725853109696865e+09 1.872419999999999918e-01 1.876649999999999985e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725863142069340e+09 1.865989999999999871e-01 1.882369999999999877e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725873181476116e+09 1.879859999999999864e-01 1.873980000000000090e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725883227276325e+09 1.880449999999999899e-01 1.901140000000000052e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725893268856287e+09 1.880580000000000029e-01 1.896470000000000100e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725903310849190e+09 1.885400000000000131e-01 1.872949999999999893e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725913351204872e+09 1.907989999999999964e-01 1.878569999999999962e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725923422387362e+09 1.907490000000000019e-01 1.897449999999999970e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725933459066629e+09 1.914730000000000043e-01 1.891430000000000056e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725943515329123e+09 1.907909999999999884e-01 1.907250000000000056e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725953555332422e+09 1.921299999999999952e-01 1.904689999999999994e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725963616631985e+09 1.924230000000000107e-01 1.897089999999999888e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725973649338722e+09 1.901770000000000127e-01 1.898839999999999972e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725983693408251e+09 1.906889999999999974e-01 1.895840000000000025e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634725993726951122e+09 1.892159999999999953e-01 1.891079999999999983e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726003760335684e+09 1.898660000000000070e-01 1.899270000000000125e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726013807745218e+09 1.908970000000000111e-01 1.899409999999999987e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726023849615812e+09 1.903849999999999987e-01 1.910070000000000101e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726033893357754e+09 1.932480000000000031e-01 1.905370000000000119e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726043932855844e+09 1.926559999999999939e-01 1.910250000000000004e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726053991986752e+09 1.917719999999999980e-01 1.909329999999999916e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726064034242868e+09 1.934430000000000038e-01 1.913860000000000006e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726074080159187e+09 1.923269999999999980e-01 1.907659999999999911e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726084103346109e+09 1.922109999999999930e-01 1.897520000000000040e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726094144741535e+09 1.919589999999999907e-01 1.900149999999999895e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726104183508635e+09 1.923449999999999882e-01 1.917889999999999873e-01
3.160000000000000142e+00 1.000000000000000000e+02 1.634726114223162651e+09 1.922300000000000120e-01 1.923320000000000030e-01
