# Start time is 11:32:27
# 
# Range, Heater-output, Time, TempMXC, TempProbe
# % ,s, K ,K 
# Comments: n.a.
3.160000000000000142e+01 1.000000000000000000e+02 1.634722519726883173e+09 9.883499999999999924e-03 1.894080000000000069e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722529768349171e+09 9.883499999999999924e-03 1.872920000000000140e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722539807842731e+09 9.910300000000000359e-03 1.872920000000000140e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722549837605953e+09 9.910300000000000359e-03 1.902090000000000031e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722559891010761e+09 9.848600000000000756e-03 1.902090000000000031e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722569916635036e+09 9.848600000000000756e-03 1.903060000000000168e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722579949887514e+09 9.892299999999999705e-03 1.903060000000000168e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722589992932081e+09 9.892299999999999705e-03 1.881760000000000030e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722600039823771e+09 9.840099999999999195e-03 1.881760000000000030e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722610080771923e+09 9.840099999999999195e-03 1.885030000000000039e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722620127511978e+09 9.907499999999999640e-03 1.885030000000000039e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722630168947220e+09 9.907499999999999640e-03 1.887520000000000170e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722640212778807e+09 9.910099999999999812e-03 1.887520000000000170e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722650265801907e+09 9.910099999999999812e-03 1.897599999999999981e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722660305816650e+09 9.913099999999999343e-03 1.897599999999999981e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722670343430519e+09 9.913099999999999343e-03 1.875510000000000024e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722680384843588e+09 9.945700000000000027e-03 1.875510000000000024e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722690425530910e+09 9.945700000000000027e-03 1.888269999999999879e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722700468317270e+09 9.863300000000000192e-03 1.888269999999999879e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722710499646187e+09 9.863300000000000192e-03 1.907520000000000049e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722720538267851e+09 9.914299999999999155e-03 1.907520000000000049e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722730584043980e+09 9.914299999999999155e-03 1.883769999999999889e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722740625487804e+09 9.865399999999999864e-03 1.883769999999999889e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722750658402443e+09 9.865399999999999864e-03 1.885289999999999883e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722760700861454e+09 9.911899999999999530e-03 1.885289999999999883e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722770754461527e+09 9.911899999999999530e-03 1.899100000000000094e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722780789007187e+09 9.893100000000000158e-03 1.899100000000000094e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722790814257383e+09 9.893100000000000158e-03 1.891189999999999885e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722800860417128e+09 9.856399999999999537e-03 1.891189999999999885e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722810893523693e+09 9.856399999999999537e-03 1.882709999999999939e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722820927708387e+09 9.933700000000000169e-03 1.882709999999999939e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722830965353251e+09 9.933700000000000169e-03 1.903080000000000049e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722841008965969e+09 9.950499999999999276e-03 1.903080000000000049e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722851046136618e+09 9.950499999999999276e-03 1.906259999999999899e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722861078124046e+09 9.964600000000000540e-03 1.906259999999999899e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722871122467518e+09 9.964600000000000540e-03 1.873019999999999893e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722881162590742e+09 9.918899999999999592e-03 1.873019999999999893e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722891196188927e+09 9.918899999999999592e-03 1.901919999999999999e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722901239196301e+09 9.918700000000000780e-03 1.901919999999999999e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722911271600246e+09 9.815300000000000760e-03 1.880849999999999883e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722921317924976e+09 9.908699999999999453e-03 1.874340000000000034e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722931350823402e+09 9.837900000000000117e-03 1.888130000000000017e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722941393393517e+09 9.880800000000000347e-03 1.922300000000000050e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722951444620848e+09 9.869700000000000348e-03 1.897940000000000044e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722961481828213e+09 9.932699999999999169e-03 1.871190000000000006e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722971530333281e+09 9.843499999999999819e-03 1.897129999999999997e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722981569644213e+09 9.921400000000000358e-03 1.964279999999999846e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634722991633922100e+09 9.961299999999999322e-03 1.909280000000000005e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723001678153992e+09 9.976099999999999898e-03 1.939199999999999952e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723011746951818e+09 9.846499999999999350e-03 1.921619999999999925e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723021785312414e+09 9.943999999999999714e-03 1.901639999999999928e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723031827781200e+09 9.861200000000000521e-03 1.911650000000000155e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723041855717182e+09 9.979599999999999929e-03 1.916570000000000079e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723051889050722e+09 9.940499999999999683e-03 1.904000000000000137e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723061939242840e+09 9.899500000000000313e-03 1.895480000000000081e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723071980484724e+09 1.000529999999999996e-02 1.881630000000000108e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723082022021294e+09 1.000810000000000068e-02 1.939559999999999895e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723092065691948e+09 9.928400000000000419e-03 1.913600000000000023e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723102103366852e+09 9.939999999999999183e-03 1.904029999999999959e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723112144171000e+09 9.967300000000000118e-03 1.904780000000000015e-02
3.160000000000000142e+01 1.000000000000000000e+02 1.634723122175977230e+09 9.908800000000000593e-03 1.895880000000000135e-02
